studyid,waveparticipated,w1weight_full,w1survey_yr,cohort,geduc1,geduc2,geducation,gemployment2010,gp1,gurban_i,gcendiv,gcenreg,gmilesaway,gmilesaway2,w1q01,w1q02,w1q03,w1q19a,w1q19b,w1q19c,w1q19d,w1q20_t_verb,w1q30_1,w1q30_2,w1q30_3,w1q30_4,w1q30_5,w1q32,w1q33,w1q34,w1q35,w1q36,w1q37,w1q38,w1q39_1,w1q39_2,w1q39_3,w1q39_4,w1q39_5,w1q39_6,w1q39_7,w1q39_8,w1q39_9,w1q39_10,w1q39_11,w1q39_12,w1q39_t_verb,w1q45,w1q46,w1q47,w1q48,w1q49,w1q50,w1q51,w1q52,w1q64_1,w1q64_2,w1q64_3,w1q64_4,w1q64_5,w1q64_6,w1q64_7,w1q64_8,w1q64_9,w1q64_10,w1q64_11,w1q64_12,w1q64_13,w1q64_t_verb,w1q65,w1q69,w1q72,w1q74_5,w1q74_6,w1q74_10,w1q74_11,w1q74_14,w1q74_17,w1q74_18,w1q74_20,w1q74_21,w1q74_22,w1q74_23,w1q75,w1q76,w1q77a,w1q77b,w1q77c,w1q77d,w1q77e,w1q77f,w1q78,w1q79,w1q89,w1q101,w1q102,w1q103,w1q104,w1q105,w1q106,w1q107,w1q108,w1q109,w1q110,w1q111,w1q112,w1q113,w1q114,w1q115,w1q116,w1q117,w1q119,w1q120,w1q121,w1q122,w1q123a,w1q123b,w1q123c,w1q123d,w1q124,w1q134,w1q135a,w1q135b,w1q135c,w1q135d,w1q135e,w1q135f,w1q136_1,w1q136_2,w1q136_3,w1q136_4,w1q136_5,w1q136_6,w1q136_7,w1q136_8,w1q136_9,w1q136_10,w1q137,w1q138,w1q139_1,w1q139_2,w1q139_3,w1q139_4,w1q139_5,w1q139_6,w1q139_7,w1q139_8,w1q139_9,w1q139_10,w1q140,w1q141_1,w1q141_2,w1q141_3,w1q141_4,w1q141_5,w1q141_6,w1q141_7,w1q141_8,w1q141_9,w1q141_10,w1q142a,w1q142b,w1q142c,w1q142d,w1q142e,w1q142f,w1q142g,w1q142h,w1q142i,w1q142j,w1q142k,w1q143_1,w1q143_2,w1q143_3,w1q143_4,w1q143_5,w1q143_6,w1q143_7,w1q143_8,w1q143_9,w1q143_10,w1q145_1,w1q145_2,w1q145_3,w1q145_4,w1q145_5,w1q145_6,w1q145_7,w1q145_8,w1q145_9,w1q145_10,w1q146a,w1q146b,w1q146c,w1q146d,w1q146e,w1q146f,w1q146g,w1q146h,w1q146i,w1q146j,w1q146k,w1q146l,w1q162,w1q163_1,w1q163_2,w1q163_3,w1q163_4,w1q163_5,w1q163_6,w1q163_7,w1q163_8,w1q163_9,w1q163_10,w1q166,w1q167,w1q168,w1q169,w1q170_1,w1q170_2,w1q170_3,w1q170_4,w1q171_1,w1q171_2,w1q171_3,w1q171_4,w1q171_5,w1q171_6,w1q171_7,w1q171_8,w1q171_9,w1q172,w1q173,w1q174,w1q175,w1q176,w1q177_1,w1q177_2,w1q177_3,w1q177_4,w1q177_5,w1q177_6,w1q177_7,w1q177_8,w1q177_9,w1q177_10,w1q177_11,w1q177_12,w1q178,w1q179,w1q180,w1q181,w1q182,w1q183,w1q184,w1q185,screen_race,w1race,w1sample,w1sex,w1gender,w1sex_gender,w1age,w1sexualid,w1sexminid,w1pinc,w1pinc_i,w1hinc_i,w1poverty_i,w1povertycat_i,w1conversion,w1conversionhc,w1conversionrel,w1ace_i,w1ace_emo_i,w1ace_inc_i,w1ace_ipv_i,w1ace_men_i,w1ace_phy_i,w1ace_sep_i,w1ace_sex_i,w1ace_sub_i,w1auditc_i,w1childgnc_i,w1connectedness_i,w1dudit_i,w1everyday_i,w1feltstigma_i,w1hcthreat_i,w1idcentral_i,w1internalized_i,w1kessler6_i,w1lifesat_i,w1meim_i,w1socialwb_i,w1socsupport_fam_i,w1socsupport_fr_i,w1socsupport_i,w1socsupport_so_i,grespondent_date_w2,gsurvey,gp2,grace,grespondent_date_w3,wave3,nopolicecontact
154227690,1,0.426568040055,2016,3,3,2,5,4.0,,1,8,4,163.7622762108,1.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,,,,,,5.0,2.0,97.0,7.0,7.0,7.0,4.0,3.0,1.0,,,,,,,,,,11.0,,,12.0,27.0,27.0,17.0,27.0,31.0,30.0,5.0,,,,,,,,,9.0,,,,,,2.0,2.0,10.0,,,10.0,,,,,,,,23.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,97,17.0,52.0,3.0,97.0,18.0,51.0,3.0,97,18.0,51.0,2.0,1.0,45.0,97.0,97.0,1.0,97,97.0,97.0,1.0,1.0,1.0,1.0,3.0,97.0,3.0,1.0,1.0,4.0,4.0,1.0,,2.0,,,,,7.0,,,,2.0,2.0,,2.0,,,,,,,,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,,6.0,,,,,,2.0,,,,6.0,,,,,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,2.0,,,,,,,,,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,,,,4.0,,,,,,2.0,1.0,2.0,2.0,2.0,,2.0,,,5.0,6.0,7.0,,,,,,7.0,7.0,1.0,5.0,1.0,7,7,7,1,6,1,1,1,1,53,2,1.0,2.0,2,2,1.0,1.0,0,0,0,3,1,0,0,0,1,0,1,0,2,3,2.4285714626312,0,1.888888835907,3.3333332538605,3.0,3.4000000953674,1.0,13,1.3999999761581,2.8333332538605,4.1999998092651,1.0,4.5,3.0,3.5,,,,,,,
154229373,4,0.4085611321043,2016,1,4,2,6,4.0,2.0,1,9,4,6.8422560785,0.0,6.0,9.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,,,1.0,6.0,5.0,1.0,4.0,6.0,5.0,,,,,,,7.0,8.0,,10.0,,,,9.0,18.0,19.0,16.0,18.0,18.0,99.0,4.0,,,3.0,,,,,,,,,,,,2.0,1.0,21.0,,,,,,,,,,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,7.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,1.0,1.0,1.0,3.0,97.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,7.0,,,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,,,,,5.0,,,,,8.0,2.0,3.0,2.0,2.0,,2.0,3.0,,,,,,,10.0,,,4.0,13.0,13.0,6.0,1.0,7,7,7,1,6,1,2,2,2,26,3,1.0,3.0,3,8,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3.1428570747375,0,1.0,1.0,3.25,5.8000001907349,1.0,16,6.1999998092651,4.0,5.2666668891907,4.75,5.0,5.5833334922791,7.0,21079.0,1.0,,1.0,21444.0,1.0,
154229511,4,0.4547025060497,2016,3,3,2,5,6.0,3.0,1,1,1,37.935608747,0.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,,,,,,5.0,2.0,97.0,7.0,7.0,7.0,3.0,3.0,,,,,,,,,,,11.0,,,16.0,19.0,16.0,18.0,19.0,98.0,99.0,5.0,,,,,,,,,,,,,13.0,MASKED BY ICPSR,2.0,3.0,16.0,,,,,,,,,,,,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,6.0,6.0,7.0,3.0,97,16.0,51.0,3.0,97.0,16.0,51.0,3.0,97,16.0,51.0,3.0,4.0,97.0,16.0,51.0,3.0,97,13.0,50.0,3.0,2.0,4.0,4.0,5.0,97.0,2.0,1.0,1.0,4.0,4.0,1.0,,2.0,,,,,,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,,3.0,,,,,4.0,,6.0,7.0,,,7.0,6.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,7.0,13.0,6.0,1.0,7,7,7,1,6,1,1,1,1,53,4,2.0,7.0,7,7,0.0,2.0,0,0,0,3,1,0,0,1,0,1,0,0,0,2,3.1428570747375,0,1.777777671814,1.6666666269302,1.75,3.4000000953674,1.0,13,2.5999999046326,3.6666667461395,4.1333332061768,2.0,4.75,2.8333332538605,1.75,20969.0,2.0,3.0,1.0,21334.0,1.0,1.0
154240201,4,0.4804804178664,2016,2,3,2,5,1.0,2.0,1,5,3,0.6240966452,0.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,8.0,2.0,1.0,4.0,7.0,6.0,,,,,,,,,,,11.0,,,5.0,12.0,18.0,5.0,20.0,20.0,18.0,5.0,,2.0,,,,,,,,,,,,,2.0,3.0,7.0,,,,,,,,,,,,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,7.0,3.0,97,16.0,39.0,2.0,30.0,97.0,97.0,3.0,97,30.0,39.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,1.0,1.0,1.0,5.0,97.0,1.0,2.0,1.0,4.0,4.0,2.0,,,,,5.0,,7.0,,,,3.0,2.0,,,,,,,7.0,,,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,7.0,,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,5.0,,7.0,,,,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,1.0,,,,,,7.0,,,8.0,2.0,6.0,2.0,3.0,1.0,,3.0,,,,,,,,,,1.0,9.0,1.0,6.0,1.0,7,7,7,2,2,1,2,2,2,39,3,1.0,6.0,6,8,0.0,4.0,0,0,0,7,1,1,1,0,1,1,1,1,3,2,3.8571429252625,0,2.6666667461395,2.0,4.75,3.0,1.6000000238419,7,3.7999999523163,3.8333332538605,5.1333332061768,5.0,6.5,5.9166665077209,6.25,21060.0,2.0,,3.0,21433.0,1.0,
154241256,4,2.8435142497672,2016,1,1,1,2,6.0,2.0,0,1,1,83.2496415928,1.0,7.0,5.0,2.0,2.0,1.0,2.0,2.0,,,,,,5.0,2.0,97.0,7.0,7.0,7.0,3.0,3.0,,,,,,,,,,,11.0,,,10.0,99.0,99.0,15.0,99.0,99.0,13.0,5.0,,,,,,,,,,,,,,,2.0,2.0,11.0,,,,,,,,,,,,1.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,6.0,6.0,7.0,2.0,16,97.0,97.0,1.0,97.0,97.0,97.0,3.0,97,15.0,18.0,1.0,97.0,97.0,97.0,97.0,3.0,97,15.0,18.0,4.0,4.0,4.0,3.0,4.0,97.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,8.0,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,2.0,,2.0,,4.0,,,,8.0,,,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,,,,,,,7.0,,,12.0,3.0,2.0,1.0,3.0,,,,,,,,,,10.0,,,1.0,9.0,5.0,6.0,1.0,7,7,7,1,6,1,1,1,1,19,4,2.0,2.0,2,12,0.0,4.0,0,0,0,3,1,0,0,1,0,1,0,0,3,2,2.5714285373688,0,2.5555555820465,2.3333332538605,1.0,3.2000000476837,3.4000000953674,8,5.0,2.8333332538605,4.8000001907349,4.5,5.25,4.4166665077209,3.5,20970.0,1.0,,1.0,21335.0,1.0,
154241684,1,1.073663759751,2016,1,2,2,4,3.0,2.0,0,7,3,252.9518228401,1.0,8.0,9.0,1.0,1.0,2.0,2.0,1.0,,,2.0,,,,2.0,97.0,7.0,7.0,7.0,3.0,4.0,,,,4.0,,,,,,10.0,,,,8.0,14.0,99.0,4.0,11.0,12.0,4.0,1.0,,,,4.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,2.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,2.0,3.0,97,12.0,16.0,1.0,97.0,97.0,97.0,2.0,14,97.0,97.0,1.0,97.0,97.0,97.0,97.0,2.0,13,97.0,97.0,2.0,1.0,1.0,5.0,2.0,97.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,,,4.0,,,7.0,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,4.0,5.0,,7.0,,,,,,,4.0,5.0,,7.0,,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,4.0,,,7.0,,,,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,,2.0,,,,,7.0,,,2.0,1.0,2.0,1.0,2.0,,2.0,,4.0,,,,,,,,,3.0,2.0,2.0,5.0,1.0,7,7,7,3,3,1,2,2,2,20,3,1.0,2.0,2,2,1.0,1.0,0,0,0,4,1,0,0,1,1,0,0,1,3,1,3.8571429252625,1,2.111111164093,3.0,2.75,3.5999999046326,3.2000000476837,3,5.8000001907349,3.8333332538605,5.1333332061768,4.5,7.0,5.1666665077209,4.0,,,,,,,
154241741,2,0.4440629403358,2016,3,2,2,4,1.0,2.0,1,7,3,6.3292512333,0.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,97.0,7.0,7.0,7.0,4.0,4.0,,,,,,,,,,,11.0,,,6.0,18.0,18.0,18.0,23.0,23.0,99.0,5.0,,2.0,,,,,,,,,,,,,2.0,1.0,4.0,,,10.0,,,,,,,,,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,1.0,1.0,1.0,2.0,97.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,7.0,,,,4.0,4.0,,2.0,,,,,7.0,,,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,6.0,,,,,,2.0,,,,,7.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,1.0,,,,,,,,,8.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,7,7,7,1,6,1,1,1,1,59,2,1.0,8.0,8,8,0.0,4.0,0,0,0,2,1,0,0,0,0,1,0,0,1,2,3.8571429252625,0,1.5555555820465,2.3333332538605,3.5,5.1999998092651,2.0,0,3.4000000953674,3.1666667461395,5.7333331108093,4.0,5.75,3.5833332538605,1.0,21072.0,,,,,,
154242759,4,2.3452170215327,2016,2,1,1,2,2.0,3.0,1,5,3,0.4528298805,0.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,,,2.0,,,,2.0,97.0,7.0,7.0,7.0,5.0,3.0,1.0,,,,,,,,9.0,10.0,,,,9.0,11.0,99.0,16.0,24.0,35.0,24.0,4.0,,,,,,6.0,,,,,,,,,2.0,1.0,3.0,,,,,,,,,21.0,22.0,,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,7.0,2.0,18,97.0,97.0,2.0,18.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,2.0,1.0,1.0,1.0,2.0,17.0,3.0,3.0,3.0,3.0,4.0,2.0,,,,,5.0,,7.0,8.0,9.0,,1.0,2.0,,,,,5.0,,7.0,8.0,9.0,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,5.0,6.0,7.0,,9.0,,,,,,5.0,6.0,7.0,,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,,7.0,,,,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,,,3.0,,,,,,,4.0,2.0,5.0,1.0,2.0,,2.0,,,,,,,,,,,2.0,11.0,2.0,2.0,1.0,7,7,7,3,3,1,2,2,2,40,3,1.0,5.0,5,4,0.0,2.0,1,1,1,6,1,0,1,0,1,1,1,1,1,1,3.7142858505249,3,2.3333332538605,4.0,4.0,4.0,3.0,5,4.8000001907349,5.0,5.5333333015442,2.5,7.0,5.4166665077209,6.75,20973.0,2.0,1.0,5.0,21346.0,1.0,1.0
154242795,4,0.4873177654728,2016,3,4,2,6,1.0,2.0,1,5,3,0.4115750904,0.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,2.0,97.0,7.0,7.0,7.0,6.0,6.0,,,,4.0,,,,,,10.0,,,,5.0,25.0,26.0,13.0,24.0,26.0,30.0,5.0,,2.0,,,,,,,,,,,,,2.0,3.0,11.0,,,,,,,,,,,23.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,7.0,2.0,50,97.0,97.0,1.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,1.0,1.0,1.0,3.0,97.0,2.0,1.0,1.0,1.0,4.0,2.0,,,,,,,7.0,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,4.0,,,,,,,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,1.0,,,,,,,,,11.0,1.0,11.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,10.0,2.0,4.0,1.0,7,7,7,1,6,1,2,2,2,57,3,1.0,11.0,11,11,0.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,3.1428570747375,0,1.4444444179535,1.6666666269302,2.0,5.8000001907349,2.4000000953674,8,2.4000000953674,3.0,5.0666666030884,5.25,5.75,4.9166665077209,3.75,20978.0,2.0,,1.0,21355.0,1.0,
154262893,4,0.785980115065,2016,1,3,2,5,1.0,2.0,1,9,4,0.7480900391,0.0,7.0,8.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,97.0,7.0,7.0,7.0,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,18.0,18.0,18.0,18.0,18.0,18.0,99.0,5.0,,,,4.0,,,,,,,,,,,1.0,2.0,7.0,,,,,,,,,,22.0,,2.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,7.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,2.0,1.0,1.0,1.0,2.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,3.0,2.0,7.0,7.0,7.0,7.0,1.0,,,,,,,,,5.0,1.0,5.0,2.0,2.0,,2.0,,,,,,,,,,,5.0,9.0,1.0,6.0,1.0,7,7,7,1,6,1,1,1,1,24,5,3.0,5.0,5,5,0.0,3.0,0,0,0,4,1,0,0,1,0,1,0,1,7,3,3.5714285373688,12,2.222222328186,1.6666666269302,3.0,5.4000000953674,1.0,6,5.5999999046326,2.8333332538605,5.1333332061768,4.75,6.0,4.75,3.5,20976.0,1.0,,1.0,21345.0,1.0,1.0
154263225,1,0.8373321108675,2016,3,2,2,4,1.0,2.0,1,5,3,3.9504443379,0.0,8.0,9.0,2.0,1.0,1.0,1.0,1.0,,,,,,5.0,2.0,97.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,11.0,,,9.0,13.0,99.0,12.0,35.0,35.0,99.0,5.0,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,2.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,1.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,1.0,97,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,2.0,1.0,3.0,4.0,3.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,8.0,,,1.0,1.0,3.0,1.0,,,,4.0,1.0,,,,,,,,,8.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,13.0,1.0,6.0,1.0,7,7,7,1,6,1,2,2,2,60,3,1.0,8.0,8,8,0.0,4.0,0,0,0,3,1,0,0,1,0,0,0,1,7,2,3.2857141494751,3,1.0,2.6666667461395,1.75,4.8000001907349,1.0,3,5.0,3.6666667461395,5.5333333015442,2.75,5.75,4.3333334922791,4.5,,,,,,,
154263779,1,0.2968191084079,2016,3,3,2,5,6.0,2.0,1,5,3,0.7908319424,0.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,2.0,97.0,7.0,7.0,7.0,7.0,6.0,,,,,,,,,9.0,10.0,,,,13.0,13.0,18.0,13.0,20.0,18.0,13.0,5.0,,,,,,,,8.0,9.0,,,,,,2.0,3.0,2.0,,,,11.0,,,,,,,,1.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,48,97.0,97.0,1.0,97.0,97.0,97.0,2.0,48,97.0,97.0,1.0,97.0,97.0,97.0,97.0,1.0,97,97.0,97.0,4.0,4.0,5.0,5.0,4.0,18.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,5.0,,,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,10.0,1.0,,,,,,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,1.0,3.0,1.0,,,,4.0,,,,,,,,,9.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,,,,7.0,,,,,,2.0,1.0,1.0,2.0,1.0,7,7,7,2,2,1,2,2,2,60,3,1.0,4.0,4,4,0.0,2.0,1,0,1,3,1,0,0,1,0,0,1,0,0,2,3.7142858505249,0,1.111111164093,2.3333332538605,1.5,6.0,1.0,7,1.0,5.0,4.4666666984558,5.0,6.0,6.0,7.0,,,,,,,
154264143,2,0.6272851153645,2016,1,4,2,6,2.0,,1,7,3,84.6756448212,1.0,,,,,,,,,1.0,2.0,,,,2.0,97.0,7.0,7.0,7.0,3.0,3.0,,,,,,,,,,,11.0,,,18.0,21.0,99.0,21.0,99.0,99.0,99.0,5.0,,,,4.0,,,,,,,,,,,1.0,3.0,5.0,,,,,,,,,,,,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,,,7.0,,97,97.0,97.0,,97.0,97.0,97.0,1.0,97,97.0,97.0,,97.0,97.0,97.0,97.0,,97,97.0,97.0,,,,,,97.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,,4.0,,,,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,97.0,,,,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,1,1,1,1,1,1,24,4,2.0,,4,10,,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.5714285373688,2,2.4444444179535,1.6666666269302,2.5,3.0,1.6000000238419,1,6.0,2.6666667461395,5.5999999046326,5.5,6.0,5.25,4.25,20987.0,,,,,,
